ID;Gebruiksfunctie;RegioS;Perioden;BeginstandVoorraad_1;Nieuwbouw_2;OverigeToevoeging_3;Sloop_4;OverigeOnttrekking_5;Correctie_6;SaldoVoorraad_7;EindstandVoorraad_8
113784;A045364;GM0398;2018JJ00;23216;252;3;5;54;-1;195;23411
113801;A045364;GM0398;2019JJ00;23411;523;52;6;1;-66;502;23913
113818;A045364;GM0398;2020JJ00;23913;406;78;7;17;66;526;24439
113843;A045364;GM0917;2012JJ00;45243;52;40;0;18;9;83;45326
113860;A045364;GM0917;2013JJ00;45326;22;85;20;43;3;47;45373
113877;A045364;GM0917;2014JJ00;45373;99;163;346;120;0;-204;45169
113894;A045364;GM0917;2015JJ00;45169;21;98;30;32;1;58;45227
113911;A045364;GM0917;2016JJ00;45227;13;560;106;77;2;392;45619
113928;A045364;GM0917;2017JJ00;45619;108;98;36;33;2;139;45758
113945;A045364;GM0917;2018JJ00;45758;54;115;57;38;2;76;45834
113962;A045364;GM0917;2019JJ00;45834;111;68;8;25;-4;142;45976
113979;A045364;GM0917;2020JJ00;45976;60;74;3;19;-106;6;45982
114004;A045364;GM1658;2012JJ00;6341;22;5;14;2;72;83;6424
114021;A045364;GM1658;2013JJ00;6424;53;47;5;12;11;94;6518
114038;A045364;GM1658;2014JJ00;6518;41;7;1;7;0;40;6558
114055;A045364;GM1658;2015JJ00;6558;59;18;0;5;-2;70;6628
114072;A045364;GM1658;2016JJ00;6628;29;1;0;3;0;27;6655
114089;A045364;GM1658;2017JJ00;6655;119;5;0;8;1;117;6772
114106;A045364;GM1658;2018JJ00;6772;53;0;6;2;0;45;6817
114123;A045364;GM1658;2019JJ00;6817;47;3;2;4;0;44;6861
114140;A045364;GM1658;2020JJ00;6861;62;4;1;1;0;64;6925
114165;A045364;GM0399;2012JJ00;9864;47;13;6;10;-1;43;9907
114182;A045364;GM0399;2013JJ00;9907;93;85;3;8;1;168;10075
114199;A045364;GM0399;2014JJ00;10075;133;3;2;1;0;133;10207
114216;A045364;GM0399;2015JJ00;10207;24;5;1;2;0;26;10233
114233;A045364;GM0399;2016JJ00;10233;118;88;6;67;0;133;10366
114250;A045364;GM0399;2017JJ00;10366;149;25;6;7;1;162;10528
114267;A045364;GM0399;2018JJ00;10528;131;6;87;3;-1;46;10574
114284;A045364;GM0399;2019JJ00;10574;213;16;6;22;0;201;10775
114301;A045364;GM0399;2020JJ00;10775;160;14;6;4;0;164;10939
114326;A045364;GM0400;2012JJ00;26990;143;34;24;5;0;148;27138
114343;A045364;GM0400;2013JJ00;27138;129;465;42;12;11;551;27689
114360;A045364;GM0400;2014JJ00;27689;86;127;20;8;-5;180;27869
114377;A045364;GM0400;2015JJ00;27869;83;20;2;30;-1;70;27939
114394;A045364;GM0400;2016JJ00;27939;110;162;97;129;1;47;27986
114411;A045364;GM0400;2017JJ00;27986;52;36;78;10;2;2;27988
114428;A045364;GM0400;2018JJ00;27988;167;70;159;16;6;68;28056
114445;A045364;GM0400;2019JJ00;28056;153;34;16;17;3;157;28213
114462;A045364;GM0400;2020JJ00;28213;167;81;64;7;0;177;28390
114487;A045364;GM0163;2012JJ00;14319;45;9;19;4;9;40;14359
114504;A045364;GM0163;2013JJ00;14359;30;14;20;13;1;12;14371
114521;A045364;GM0163;2014JJ00;14371;80;26;16;47;0;43;14414
114538;A045364;GM0163;2015JJ00;14414;101;40;21;5;-3;112;14526
114555;A045364;GM0163;2016JJ00;14526;59;38;15;15;0;67;14593
114572;A045364;GM0163;2017JJ00;14593;58;19;22;4;1;52;14645
114589;A045364;GM0163;2018JJ00;14645;101;28;26;15;1;89;14734
114606;A045364;GM0163;2019JJ00;14734;121;48;2;12;0;155;14889
114623;A045364;GM0163;2020JJ00;14889;73;30;12;19;-2;70;14959
114648;A045364;GM0530;2012JJ00;17131;57;21;3;4;39;110;17241
114665;A045364;GM0530;2013JJ00;17241;12;2;3;4;1;8;17249
114682;A045364;GM0530;2014JJ00;17249;47;8;6;0;0;49;17298
114699;A045364;GM0530;2015JJ00;17298;5;2;0;0;0;7;17305
114716;A045364;GM0530;2016JJ00;17305;56;30;5;9;0;72;17377
114733;A045364;GM0530;2017JJ00;17377;11;7;2;5;2;13;17390
114750;A045364;GM0530;2018JJ00;17923;1;3;20;2;0;-18;17907
114767;A045364;GM0530;2019JJ00;17907;63;5;6;2;0;60;17967
114784;A045364;GM0530;2020JJ00;17967;104;0;2;2;0;100;18067
114809;A045364;GM0794;2012JJ00;38363;415;18;101;36;3;299;38662
114826;A045364;GM0794;2013JJ00;38662;418;141;90;37;-22;410;39072
114843;A045364;GM0794;2014JJ00;39072;220;23;50;22;-81;90;39162
114860;A045364;GM0794;2015JJ00;39162;255;17;17;9;-1;245;39407
114877;A045364;GM0794;2016JJ00;39407;155;30;25;22;-12;126;39533
114894;A045364;GM0794;2017JJ00;39533;256;61;6;34;-12;265;39798
114911;A045364;GM0794;2018JJ00;39798;385;181;14;58;27;521;40319
114928;A045364;GM0794;2019JJ00;40319;396;184;99;18;6;469;40788
114945;A045364;GM0794;2020JJ00;40788;426;73;54;14;3;434;41222
114970;A045364;GM0531;2012JJ00;11585;3;5;5;4;-192;-193;11392
114987;A045364;GM0531;2013JJ00;11392;105;85;1;35;-13;141;11533
115004;A045364;GM0531;2014JJ00;11533;85;17;4;0;9;107;11640
115021;A045364;GM0531;2015JJ00;11640;68;2;5;1;21;85;11725
115038;A045364;GM0531;2016JJ00;11725;124;3;8;2;0;117;11842
115055;A045364;GM0531;2017JJ00;11842;298;6;2;3;0;299;12141
115072;A045364;GM0531;2018JJ00;12141;102;3;4;28;0;73;12214
115089;A045364;GM0531;2019JJ00;12214;106;3;2;7;0;100;12314
115106;A045364;GM0531;2020JJ00;12314;30;11;7;15;-1;18;12332
115131;A045364;GM0164;2012JJ00;37131;260;84;43;148;0;153;37284
115148;A045364;GM0164;2013JJ00;37284;143;534;273;66;3;341;37625
115165;A045364;GM0164;2014JJ00;37625;122;86;32;79;-4;93;37718
115182;A045364;GM0164;2015JJ00;37718;157;57;20;24;0;170;37888
115199;A045364;GM0164;2016JJ00;37888;189;63;152;83;3;20;37908
115216;A045364;GM0164;2017JJ00;37908;144;142;21;10;6;261;38169
115233;A045364;GM0164;2018JJ00;38169;134;152;77;7;2;204;38373
115250;A045364;GM0164;2019JJ00;38373;354;104;4;128;2;328;38701
115267;A045364;GM0164;2020JJ00;38701;141;84;8;16;1;202;38903
115292;A045364;GM0796;2012JJ00;63223;628;421;171;75;387;1190;64413
115309;A045364;GM0796;2013JJ00;64413;445;543;64;112;-51;761;65174
115326;A045364;GM0796;2014JJ00;65174;346;695;3;69;1;970;66144
115343;A045364;GM0796;2015JJ00;68962;426;585;106;149;8;764;69726
115360;A045364;GM0796;2016JJ00;69726;582;555;149;458;-1;529;70255
115377;A045364;GM0796;2017JJ00;70255;774;453;200;80;-4;943;71196
115394;A045364;GM0796;2018JJ00;71196;774;149;12;104;0;807;72003
115411;A045364;GM0796;2019JJ00;72003;1007;154;82;94;3;988;72991
115428;A045364;GM0796;2020JJ00;72991;554;137;166;91;-1;433;73424
115453;A045364;GM0252;2012JJ00;6700;7;20;0;15;1;13;6713
115470;A045364;GM0252;2013JJ00;6713;0;16;1;2;2;15;6729
115487;A045364;GM0252;2014JJ00;6729;52;167;1;5;2;215;6945
115504;A045364;GM0252;2015JJ00;6945;43;2;1;3;5;46;6991
115521;A045364;GM0252;2016JJ00;6991;34;43;2;2;0;73;7064
115538;A045364;GM0252;2017JJ00;7064;58;17;6;10;0;59;7123
115555;A045364;GM0252;2018JJ00;7123;30;12;1;4;0;37;7160
115572;A045364;GM0252;2019JJ00;7160;40;9;2;0;-1;46;7206
115589;A045364;GM0252;2020JJ00;7206;67;5;2;2;0;68;7274
115614;A045364;GM0797;2012JJ00;17748;132;38;4;43;3;126;17874
115631;A045364;GM0797;2013JJ00;17874;42;220;1;63;-22;176;18050
115648;A045364;GM0797;2014JJ00;18050;110;46;4;25;22;149;18199
115665;A045364;GM0797;2015JJ00;18199;72;32;8;16;2;82;18281
115682;A045364;GM0797;2016JJ00;18281;80;17;16;8;-2;71;18352
115699;A045364;GM0797;2017JJ00;18352;179;15;11;11;-1;171;18523
115716;A045364;GM0797;2018JJ00;18523;224;32;4;22;6;236;18759
115733;A045364;GM0797;2019JJ00;18759;433;24;5;18;0;434;19193
115750;A045364;GM0797;2020JJ00;19193;174;26;29;8;1;164;19357
115775;A045364;GM0534;2012JJ00;8978;126;28;3;7;41;185;9163
115792;A045364;GM0534;2013JJ00;9163;154;16;33;9;6;134;9297
115809;A045364;GM0534;2014JJ00;9297;41;73;3;9;0;102;9399
115826;A045364;GM0534;2015JJ00;9399;45;18;40;28;4;-1;9398
115843;A045364;GM0534;2016JJ00;9398;39;21;29;10;0;21;9419
115860;A045364;GM0534;2017JJ00;9419;257;8;2;1;0;262;9681
115877;A045364;GM0534;2018JJ00;9681;82;8;0;5;0;85;9766
115894;A045364;GM0534;2019JJ00;9766;110;15;39;2;-1;83;9849
115911;A045364;GM0534;2020JJ00;9849;5;13;4;1;1;14;9863
115936;A045364;GM0798;2012JJ00;6115;66;4;9;4;4;61;6176
115953;A045364;GM0798;2013JJ00;6176;121;5;6;7;0;113;6289
115970;A045364;GM0798;2014JJ00;6289;29;11;24;8;0;8;6297
115987;A045364;GM0798;2015JJ00;6297;62;138;10;13;2;179;6476
116004;A045364;GM0798;2016JJ00;6476;56;41;4;76;0;17;6493
116021;A045364;GM0798;2017JJ00;6493;47;4;11;12;1;29;6522
116038;A045364;GM0798;2018JJ00;6522;68;15;6;8;0;69;6591
116055;A045364;GM0798;2019JJ00;6591;156;12;11;25;1;133;6724
116072;A045364;GM0798;2020JJ00;6724;143;25;13;12;-2;141;6865
116097;A045364;GM0402;2012JJ00;38937;202;624;35;157;102;736;39673
116114;A045364;GM0402;2013JJ00;39673;169;923;31;105;38;994;40667
116131;A045364;GM0402;2014JJ00;40667;77;170;4;48;-1;194;40861
116148;A045364;GM0402;2015JJ00;40861;203;373;11;302;-1;262;41123
116165;A045364;GM0402;2016JJ00;41123;309;333;3;121;-3;515;41638
116182;A045364;GM0402;2017JJ00;41638;155;273;57;71;4;304;41942
116199;A045364;GM0402;2018JJ00;41942;277;152;4;44;1;382;42324
116216;A045364;GM0402;2019JJ00;42324;512;146;260;50;4;352;42676
116233;A045364;GM0402;2020JJ00;42676;242;136;2;75;2;303;42979
116258;A045364;GM1963;2012JJ00;;;;;;;;
116275;A045364;GM1963;2013JJ00;;;;;;;;
116292;A045364;GM1963;2014JJ00;;;;;;;;
116309;A045364;GM1963;2015JJ00;;;;;;;;
116326;A045364;GM1963;2016JJ00;;;;;;;;
116343;A045364;GM1963;2017JJ00;;;;;;;;
116360;A045364;GM1963;2018JJ00;;;;;;;;
116377;A045364;GM1963;2019JJ00;37542;288;46;49;6;0;279;37821
116394;A045364;GM1963;2020JJ00;37821;379;19;11;7;2;382;38203
116419;A045364;GM1735;2012JJ00;14643;38;35;118;23;80;12;14655
116436;A045364;GM1735;2013JJ00;14655;75;23;8;19;64;135;14790
116453;A045364;GM1735;2014JJ00;14790;81;142;35;76;1;113;14903
116470;A045364;GM1735;2015JJ00;14903;27;52;91;24;1;-35;14868
116487;A045364;GM1735;2016JJ00;14868;144;64;55;52;0;101;14969
116504;A045364;GM1735;2017JJ00;14969;76;47;12;26;0;85;15054
116521;A045364;GM1735;2018JJ00;15054;76;34;18;26;2;68;15122
116538;A045364;GM1735;2019JJ00;15122;90;45;15;30;-1;89;15211
116555;A045364;GM1735;2020JJ00;15211;44;42;4;15;1;68;15279
116580;A045364;GM1966;2012JJ00;;;;;;;;
116597;A045364;GM1966;2013JJ00;;;;;;;;
116614;A045364;GM1966;2014JJ00;;;;;;;;
116631;A045364;GM1966;2015JJ00;;;;;;;;
116648;A045364;GM1966;2016JJ00;;;;;;;;
116665;A045364;GM1966;2017JJ00;;;;;;;;
116682;A045364;GM1966;2018JJ00;;;;;;;;
116699;A045364;GM1966;2019JJ00;22631;108;109;62;53;10;112;22743
116716;A045364;GM1966;2020JJ00;22743;130;40;32;20;17;135;22878
116741;A045364;GM1911;2012JJ00;20011;123;121;39;44;11;172;20184
116758;A045364;GM1911;2013JJ00;20184;107;224;33;29;-8;261;20445
116775;A045364;GM1911;2014JJ00;20445;122;19;32;18;7;98;20543
116792;A045364;GM1911;2015JJ00;20543;68;21;55;22;-1;11;20554
116809;A045364;GM1911;2016JJ00;20554;103;18;50;12;3;62;20616
116826;A045364;GM1911;2017JJ00;20616;82;16;28;10;13;73;20689
116843;A045364;GM1911;2018JJ00;20689;137;73;44;70;1;97;20786
116860;A045364;GM1911;2019JJ00;20786;146;16;52;16;2;96;20882
116877;A045364;GM1911;2020JJ00;20882;189;55;116;23;1;106;20988
116902;A045364;GM0118;2012JJ00;23279;68;71;24;7;11;119;23398
116919;A045364;GM0118;2013JJ00;23398;151;595;20;18;169;877;24275
116936;A045364;GM0118;2014JJ00;24275;178;75;48;35;-2;168;24443
116953;A045364;GM0118;2015JJ00;24443;58;57;4;37;-13;61;24504
116970;A045364;GM0118;2016JJ00;24504;167;37;13;9;-2;180;24684
116987;A045364;GM0118;2017JJ00;24684;181;45;37;6;0;183;24867
117004;A045364;GM0118;2018JJ00;24867;290;15;23;3;1;280;25147
117021;A045364;GM0118;2019JJ00;25147;155;27;84;10;1;89;25236
117038;A045364;GM0118;2020JJ00;25236;217;73;12;18;0;260;25496
117063;A045364;GM0018;2012JJ00;16379;18;80;3;678;18;-565;15814
117080;A045364;GM0018;2013JJ00;15814;1;5;49;3;1;-45;15769
117097;A045364;GM0018;2014JJ00;15769;81;111;43;12;2;139;15908
117114;A045364;GM0018;2015JJ00;15908;74;71;4;91;0;50;15971
117131;A045364;GM0018;2016JJ00;15971;28;30;0;18;3;43;16016
117148;A045364;GM0018;2017JJ00;16016;63;40;0;9;5;99;16115
117165;A045364;GM0018;2018JJ00;;;;;;;;
117182;A045364;GM0018;2019JJ00;;;;;;;;
117199;A045364;GM0018;2020JJ00;;;;;;;;
117224;A045364;GM0405;2012JJ00;30947;136;46;11;12;248;407;31354
117241;A045364;GM0405;2013JJ00;31354;118;485;69;9;64;589;31943
117258;A045364;GM0405;2014JJ00;31943;256;149;3;97;-22;283;32226
117275;A045364;GM0405;2015JJ00;32226;163;54;5;14;-1;197;32423
117292;A045364;GM0405;2016JJ00;32423;147;90;2;13;-5;217;32640
117309;A045364;GM0405;2017JJ00;32640;145;54;1;58;3;143;32783
117326;A045364;GM0405;2018JJ00;32783;147;77;156;107;0;-39;32744
117343;A045364;GM0405;2019JJ00;32744;238;125;8;14;1;342;33086
117360;A045364;GM0405;2020JJ00;33086;523;58;3;8;0;570;33656
117385;A045364;GM1507;2012JJ00;16594;133;30;9;33;82;203;16797
117402;A045364;GM1507;2013JJ00;16797;192;218;38;19;-34;319;17116
117419;A045364;GM1507;2014JJ00;17116;130;16;5;20;19;140;17256
117436;A045364;GM1507;2015JJ00;17256;174;17;23;26;33;175;17431
117453;A045364;GM1507;2016JJ00;17431;145;26;10;116;4;49;17480
117470;A045364;GM1507;2017JJ00;17480;141;59;5;64;-1;130;17610
117487;A045364;GM1507;2018JJ00;17610;69;20;16;10;-1;62;17672
117504;A045364;GM1507;2019JJ00;17672;167;16;6;13;3;167;17839
117521;A045364;GM1507;2020JJ00;17839;107;32;17;27;3;98;17937
117546;A045364;GM0321;2012JJ00;18971;157;33;0;12;6;184;19155
117563;A045364;GM0321;2013JJ00;19155;221;4;4;4;-7;210;19365
117580;A045364;GM0321;2014JJ00;19365;63;19;3;10;7;76;19441
117597;A045364;GM0321;2015JJ00;19441;82;38;1;3;-15;101;19542
117614;A045364;GM0321;2016JJ00;19542;210;82;4;22;0;266;19808
117631;A045364;GM0321;2017JJ00;19808;174;72;5;17;0;224;20032
117648;A045364;GM0321;2018JJ00;20032;192;56;2;7;0;239;20271
117665;A045364;GM0321;2019JJ00;20271;97;59;7;4;1;146;20417
117682;A045364;GM0321;2020JJ00;20417;119;153;4;5;1;264;20681
117707;A045364;GM0406;2012JJ00;18242;90;11;11;16;0;74;18316
117724;A045364;GM0406;2013JJ00;18316;67;116;4;60;-1;118;18434
117741;A045364;GM0406;2014JJ00;18434;89;13;0;5;16;113;18544
117758;A045364;GM0406;2015JJ00;18544;27;35;4;14;4;48;18592
117775;A045364;GM0406;2016JJ00;18592;67;71;2;10;0;126;18718
117792;A045364;GM0406;2017JJ00;18718;14;110;3;6;1;116;18833
117809;A045364;GM0406;2018JJ00;18833;6;51;5;12;1;41;18874
117826;A045364;GM0406;2019JJ00;18874;51;6;3;2;-2;50;18924
117843;A045364;GM0406;2020JJ00;18924;57;47;4;7;1;94;19018
117868;A045364;GM0677;2012JJ00;13091;34;424;23;472;-8;-45;13046
117885;A045364;GM0677;2013JJ00;13046;87;40;51;19;0;57;13103
117902;A045364;GM0677;2014JJ00;13103;96;123;52;85;5;87;13190
117919;A045364;GM0677;2015JJ00;13190;116;9;34;10;1;82;13272
117936;A045364;GM0677;2016JJ00;13272;87;16;42;9;-1;51;13323
117953;A045364;GM0677;2017JJ00;13323;70;18;10;16;-1;61;13384
117970;A045364;GM0677;2018JJ00;13384;126;34;18;7;1;136;13520
117987;A045364;GM0677;2019JJ00;13520;116;22;58;13;0;67;13587
118004;A045364;GM0677;2020JJ00;13587;91;12;53;12;-7;31;13618
118029;A045364;GM0353;2012JJ00;13726;135;10;6;7;-1;131;13857
118046;A045364;GM0353;2013JJ00;13857;78;38;0;5;0;111;13968
118063;A045364;GM0353;2014JJ00;13968;11;138;108;4;1;38;14006
118080;A045364;GM0353;2015JJ00;14006;142;53;3;31;2;163;14169
118097;A045364;GM0353;2016JJ00;14169;145;10;3;4;2;150;14319
118114;A045364;GM0353;2017JJ00;14319;23;6;0;4;0;25;14344
118131;A045364;GM0353;2018JJ00;14344;26;9;1;1;0;33;14377
118148;A045364;GM0353;2019JJ00;14377;11;22;0;5;2;30;14407
118165;A045364;GM0353;2020JJ00;14407;17;29;2;8;1;37;14444
118190;A045364;GM1884;2012JJ00;10520;83;59;2;16;3;127;10647
118207;A045364;GM1884;2013JJ00;10647;14;129;14;13;1;117;10764
118224;A045364;GM1884;2014JJ00;10764;70;58;9;46;-2;71;10835
118241;A045364;GM1884;2015JJ00;10835;195;40;10;4;0;221;11056
118258;A045364;GM1884;2016JJ00;11056;156;21;13;15;-1;148;11204
118275;A045364;GM1884;2017JJ00;11204;79;16;11;13;19;90;11294
118292;A045364;GM1884;2018JJ00;11294;189;24;15;7;1;192;11486
118309;A045364;GM1884;2019JJ00;11486;232;30;14;10;2;240;11726
118326;A045364;GM1884;2020JJ00;11726;157;22;5;5;0;169;11895
118351;A045364;GM0166;2012JJ00;20845;16;215;18;91;-80;42;20887
118368;A045364;GM0166;2013JJ00;20887;205;70;109;8;24;182;21069
118385;A045364;GM0166;2014JJ00;21069;159;34;107;7;1;80;21149
118402;A045364;GM0166;2015JJ00;21149;219;33;7;51;0;194;21343
118419;A045364;GM0166;2016JJ00;21343;235;22;48;16;-1;192;21535
118436;A045364;GM0166;2017JJ00;21535;291;64;25;21;-1;308;21843
118453;A045364;GM0166;2018JJ00;21843;231;52;22;7;0;254;22097
118470;A045364;GM0166;2019JJ00;22097;425;30;12;25;2;420;22517
118487;A045364;GM0166;2020JJ00;22517;210;74;8;10;2;268;22785
118512;A045364;GM0678;2012JJ00;5005;29;6;1;12;28;50;5055
118529;A045364;GM0678;2013JJ00;5055;72;51;2;5;0;116;5171
118546;A045364;GM0678;2014JJ00;5171;23;2;1;0;0;24;5195
118563;A045364;GM0678;2015JJ00;5195;50;2;22;2;0;28;5223
118580;A045364;GM0678;2016JJ00;5223;51;3;0;2;0;52;5275
118597;A045364;GM0678;2017JJ00;5275;40;4;1;1;0;42;5317
118614;A045364;GM0678;2018JJ00;5317;34;1;0;2;0;33;5350
118631;A045364;GM0678;2019JJ00;5350;52;6;4;1;0;53;5403
118648;A045364;GM0678;2020JJ00;5403;54;3;0;0;-1;56;5459
118673;A045364;GM0537;2012JJ00;24307;123;99;29;57;171;307;24614
118690;A045364;GM0537;2013JJ00;24614;154;275;9;11;-1;408;25022
118707;A045364;GM0537;2014JJ00;25022;502;17;2;37;-11;469;25491
118724;A045364;GM0537;2015JJ00;25491;302;38;1;14;-2;323;25814
118741;A045364;GM0537;2016JJ00;25814;430;26;2;5;2;451;26265
118758;A045364;GM0537;2017JJ00;26265;245;25;209;5;8;64;26329
118775;A045364;GM0537;2018JJ00;26329;389;42;32;6;2;395;26724
118792;A045364;GM0537;2019JJ00;26724;218;48;107;4;-10;145;26869
118809;A045364;GM0537;2020JJ00;26869;275;29;2;8;2;296;27165
118834;A045364;GM0928;2012JJ00;21338;77;148;150;27;1;49;21387
118851;A045364;GM0928;2013JJ00;21387;99;1214;230;41;39;1081;22468
118868;A045364;GM0928;2014JJ00;22468;23;1623;24;63;-13;1546;24014
118885;A045364;GM0928;2015JJ00;24014;11;64;54;68;0;-47;23967
118902;A045364;GM0928;2016JJ00;23967;12;216;142;179;9;-84;23883
118919;A045364;GM0928;2017JJ00;23883;119;32;105;27;2;21;23904
118936;A045364;GM0928;2018JJ00;23904;58;29;100;214;2;-225;23679
118953;A045364;GM0928;2019JJ00;23679;94;18;5;17;2;92;23771
118970;A045364;GM0928;2020JJ00;23771;72;96;1;12;11;166;23937
118995;A045364;GM1598;2012JJ00;8847;122;3;3;7;1;116;8963
119012;A045364;GM1598;2013JJ00;8963;67;113;9;5;-1;165;9128
119029;A045364;GM1598;2014JJ00;9128;23;12;4;11;0;20;9148
119046;A045364;GM1598;2015JJ00;9148;76;12;11;5;0;72;9220
119063;A045364;GM1598;2016JJ00;9220;28;4;7;8;0;17;9237
119080;A045364;GM1598;2017JJ00;9237;61;4;10;1;0;54;9291
119097;A045364;GM1598;2018JJ00;9291;118;17;6;9;-16;104;9395
119114;A045364;GM1598;2019JJ00;9395;60;8;5;1;16;78;9473
119131;A045364;GM1598;2020JJ00;9473;159;7;27;5;1;135;9608
119156;A045364;GM0079;2012JJ00;5413;23;1;10;0;15;29;5442
119173;A045364;GM0079;2013JJ00;5442;5;18;4;3;3;19;5461
119190;A045364;GM0079;2014JJ00;5461;2;3;1;13;0;-9;5452
119207;A045364;GM0079;2015JJ00;5452;8;9;41;2;0;-26;5426
119224;A045364;GM0079;2016JJ00;5426;65;10;0;12;0;63;5489
119241;A045364;GM0079;2017JJ00;5489;39;5;3;6;0;35;5524
119258;A045364;GM0079;2018JJ00;5524;17;8;6;13;0;6;5530
119275;A045364;GM0079;2019JJ00;;;;;;;;
119292;A045364;GM0079;2020JJ00;;;;;;;;
119317;A045364;GM0588;2012JJ00;4355;2;31;3;15;12;27;4382
119334;A045364;GM0588;2013JJ00;4382;3;4;16;1;0;-10;4372
119351;A045364;GM0588;2014JJ00;4372;21;9;5;2;0;23;4395
119368;A045364;GM0588;2015JJ00;4395;31;45;12;2;0;62;4457
119385;A045364;GM0588;2016JJ00;4457;100;18;1;3;0;114;4571
119402;A045364;GM0588;2017JJ00;4571;14;15;2;3;0;24;4595
119419;A045364;GM0588;2018JJ00;4595;96;2;3;0;0;95;4690
119436;A045364;GM0588;2019JJ00;;;;;;;;
119453;A045364;GM0588;2020JJ00;;;;;;;;
119478;A045364;GM0542;2012JJ00;12109;340;7;3;0;8;352;12461
119495;A045364;GM0542;2013JJ00;12461;7;108;243;4;0;-132;12329
119512;A045364;GM0542;2014JJ00;12329;2;1;5;5;0;-7;12322
119529;A045364;GM0542;2015JJ00;12322;5;2;0;11;0;-4;12318
119546;A045364;GM0542;2016JJ00;12318;13;3;0;1;0;15;12333
119563;A045364;GM0542;2017JJ00;12333;110;14;5;2;1;118;12451
119580;A045364;GM0542;2018JJ00;12451;80;2;3;3;0;76;12527
119597;A045364;GM0542;2019JJ00;12527;106;8;4;1;0;109;12636
119614;A045364;GM0542;2020JJ00;12636;56;0;40;4;0;12;12648
119639;A045364;GM1931;2012JJ00;;;;;;;;
119656;A045364;GM1931;2013JJ00;;;;;;;;
119673;A045364;GM1931;2014JJ00;;;;;;;;
119690;A045364;GM1931;2015JJ00;23265;201;32;124;67;24;66;23331
119707;A045364;GM1931;2016JJ00;23331;299;45;38;99;3;210;23541
119724;A045364;GM1931;2017JJ00;23541;147;28;122;24;-1;28;23569
119741;A045364;GM1931;2018JJ00;23569;248;15;39;10;4;218;23787
119758;A045364;GM1931;2019JJ00;23787;209;35;62;36;0;146;23933
119775;A045364;GM1931;2020JJ00;23933;87;47;107;20;4;11;23944
119800;A045364;GM1659;2012JJ00;8755;247;21;3;5;110;370;9125
119817;A045364;GM1659;2013JJ00;9125;23;24;32;2;0;13;9138
119834;A045364;GM1659;2014JJ00;9138;75;21;2;4;-1;89;9227
119851;A045364;GM1659;2015JJ00;9227;11;0;1;0;0;10;9237
119868;A045364;GM1659;2016JJ00;9237;9;4;15;4;0;-6;9231
119885;A045364;GM1659;2017JJ00;9231;93;1;6;2;1;87;9318
119902;A045364;GM1659;2018JJ00;9318;143;7;15;6;-1;128;9446
119919;A045364;GM1659;2019JJ00;9446;92;9;4;13;1;85;9531
119936;A045364;GM1659;2020JJ00;9531;214;54;2;4;0;262;9793
119961;A045364;GM1685;2012JJ00;5698;13;90;12;0;4;95;5793
119978;A045364;GM1685;2013JJ00;5793;35;94;6;4;0;119;5912
119995;A045364;GM1685;2014JJ00;5912;47;21;3;5;-1;59;5971
120012;A045364;GM1685;2015JJ00;5971;32;11;2;6;-2;33;6004
120029;A045364;GM1685;2016JJ00;6004;30;48;3;5;0;70;6074
120046;A045364;GM1685;2017JJ00;6074;39;44;11;20;0;52;6126
120063;A045364;GM1685;2018JJ00;6126;167;22;2;13;0;174;6300
120080;A045364;GM1685;2019JJ00;6300;90;26;3;9;-1;103;6403
120097;A045364;GM1685;2020JJ00;6403;51;21;2;13;1;58;6461
120122;A045364;GM0882;2012JJ00;17833;65;64;17;54;8;66;17899
120139;A045364;GM0882;2013JJ00;17899;43;153;76;52;2;70;17969
120156;A045364;GM0882;2014JJ00;17969;68;18;147;11;0;-72;17897
120173;A045364;GM0882;2015JJ00;17897;21;35;12;18;0;26;17923
120190;A045364;GM0882;2016JJ00;17923;121;31;11;26;0;115;18038
120207;A045364;GM0882;2017JJ00;18038;84;17;1;10;0;90;18128
120224;A045364;GM0882;2018JJ00;18128;19;19;13;14;0;11;18139
120241;A045364;GM0882;2019JJ00;18139;9;11;0;16;-1;3;18142
120258;A045364;GM0882;2020JJ00;18142;11;5;0;6;0;10;18152
120283;A045364;GM0415;2012JJ00;4391;42;0;0;1;0;41;4432
120300;A045364;GM0415;2013JJ00;4432;11;1;2;0;21;31;4463
120317;A045364;GM0415;2014JJ00;4463;186;1;2;1;-1;183;4646
120334;A045364;GM0415;2015JJ00;4646;41;1;21;0;1;22;4668
120351;A045364;GM0415;2016JJ00;4668;63;3;3;0;8;71;4739
120368;A045364;GM0415;2017JJ00;4739;93;5;0;1;-1;96;4835
120385;A045364;GM0415;2018JJ00;4835;24;1;7;1;1;18;4853
120402;A045364;GM0415;2019JJ00;4853;34;2;6;0;13;43;4896
120419;A045364;GM0415;2020JJ00;4896;0;1;0;0;0;1;4897
120444;A045364;GM0416;2012JJ00;10696;75;12;6;5;1;77;10773
120461;A045364;GM0416;2013JJ00;10773;83;93;7;13;8;164;10937
120478;A045364;GM0416;2014JJ00;10937;165;3;1;25;0;142;11079
120495;A045364;GM0416;2015JJ00;11079;164;56;0;4;0;216;11295
120512;A045364;GM0416;2016JJ00;11295;50;12;43;3;1;17;11312
120529;A045364;GM0416;2017JJ00;11312;151;11;0;7;0;155;11467
120546;A045364;GM0416;2018JJ00;11467;88;52;0;39;-1;100;11567
